ID,Estilo,Acabamento,PosDir,Instrumentos,Interior,Malas,Desempenho,Motor,Cambio,Freios,Suspensao,Consumo,Estabilidade,CustoBeneficio,Recomendacao,AvGeral
09bd0a9b,8,7,6,7,8,9,8,8,9,9,8,8,7,6,8,7.733333333333333
5d0f77ac,4,1,4,4,2,3,0,0,3,3,4,6,5,2,0,2.7333333333333334
65996f0a,8,9,9,9,9,9,10,8,9,10,10,10,10,8,9,9.133333333333333
27a56a42,9,10,10,10,10,10,8,10,10,10,8,10,8,8,10,9.4
80c5c186,8,7,9,9,8,9,8,8,8,5,8,3,8,3,5,7.066666666666666
39eab641,10,9,10,10,10,10,8,9,10,9,10,9,10,10,10,9.6
215a3c8d,3,1,3,5,8,6,1,2,5,6,5,5,7,0,0,3.8
97207293,9,8,10,10,10,9,7,7,7,7,10,10,10,10,10,8.933333333333334
f7fb7a60,6,4,7,7,6,8,8,7,7,7,7,8,6,1,0,5.933333333333334
a5e00985,10,6,9,7,10,9,7,8,10,9,10,10,6,8,10,8.6
224e39b5,6,5,6,7,8,10,7,7,5,5,8,7,8,9,8,7.066666666666666
dc29c202,8,8,9,8,8,8,7,7,6,10,9,5,9,7,7,7.733333333333333
b2bd71c6,10,10,10,10,10,10,9,8,8,9,9,8,10,9,9,9.266666666666667
f0025d73,10,8,10,5,10,10,10,9,10,10,10,10,10,10,10,9.466666666666667
97a30a58,10,7,9,9,10,10,7,3,9,9,9,7,9,5,8,8.066666666666666
0a9a2cec,10,9,10,10,10,10,10,10,8,10,10,7,9,9,9,9.4
02e505f5,9,8,8,8,10,9,8,8,8,8,9,6,8,8,9,8.266666666666667
2fca49fb,10,8,10,10,10,9,9,7,9,10,9,10,9,8,10,9.2
2e75254e,10,7,10,10,10,10,9,8,8,10,9,5,10,8,9,8.866666666666667
09ffa55a,10,7,9,8,8,8,7,7,7,8,10,9,10,9,9,8.4
d2de9fb3,10,7,9,8,8,9,9,8,8,9,9,6,6,9,9,8.266666666666667
1a25abfe,6,5,8,8,8,9,5,6,7,8,8,3,7,6,3,6.466666666666667
92acd955,10,8,10,9,9,10,8,9,8,9,9,7,9,8,9,8.8
a23a2463,10,6,9,9,10,10,10,7,9,6,9,8,9,4,4,8.0
db8f6b0b,8,7,10,9,8,10,8,8,8,10,10,7,10,8,8,8.6
98655afc,8,8,9,7,9,8,9,7,7,7,9,9,9,8,9,8.2
a4706884,9,5,9,9,7,8,9,9,8,9,9,10,8,8,8,8.333333333333334
88a14d95,9,9,9,9,9,10,9,9,9,9,9,10,9,9,10,9.2
3ee8d60e,10,8,9,10,9,10,9,9,9,7,9,10,10,8,10,9.133333333333333
77adf03e,10,10,10,8,10,10,7,10,8,10,10,10,10,10,10,9.533333333333333
f7ba5a0d,8,9,10,10,10,9,9,9,9,7,9,7,9,8,9,8.8
e8249220,7,5,7,7,7,10,10,9,10,7,9,8,8,6,7,7.8
329b810d,10,8,8,7,9,8,7,8,10,9,9,4,9,7,8,8.066666666666666
ef0f377a,9,6,7,9,10,10,9,8,8,9,6,6,5,5,8,7.666666666666667
f393eb2b,9,9,9,9,9,9,6,9,8,9,9,9,9,9,7,8.6
fa98b378,8,5,8,7,4,8,9,4,8,8,8,3,2,6,0,5.866666666666666
4c93498b,8,8,10,10,10,10,9,8,8,8,10,10,9,9,10,9.133333333333333
21b438f6,9,8,9,9,10,10,9,7,8,9,10,9,9,10,10,9.066666666666666
cc13b422,7,6,7,7,5,7,6,4,7,7,10,10,10,8,7,7.2
706710be,10,10,10,8,10,9,8,9,8,8,8,9,9,9,10,9.0
b1fa53f9,9,6,9,9,9,10,10,10,10,10,10,6,9,10,10,9.133333333333333
2250deb3,8,3,8,8,6,6,6,6,7,7,7,6,6,6,5,6.333333333333333
81f57095,8,7,8,8,8,8,7,7,6,8,8,7,7,7,8,7.466666666666667
8c2c55c0,5,5,8,6,8,10,8,5,5,5,4,4,7,4,5,5.933333333333334
5ebb0f4a,9,9,7,10,10,10,8,10,7,9,10,9,8,10,10,9.066666666666666
7397d942,7,7,7,8,8,9,8,8,9,8,9,8,8,8,8,8.0
da0d87eb,7,7,8,9,9,4,8,7,5,5,7,8,7,8,9,7.2
be66c185,10,8,9,9,8,10,8,7,7,7,7,7,8,7,9,8.066666666666666
62163dd5,9,7,9,6,7,8,7,7,8,7,3,6,9,7,5,7.0
c809f200,8,6,8,9,9,9,8,8,7,8,10,9,8,9,9,8.333333333333334
1cb15ab9,8,7,9,10,9,9,6,6,9,9,10,7,8,8,7,8.133333333333333
58a4023f,9,7,8,9,10,9,8,0,9,8,0,5,6,5,2,6.333333333333333
7133dd88,7,7,6,4,9,10,5,5,3,6,7,3,8,6,4,6.0
dccf10e4,9,8,7,7,8,8,1,3,4,4,2,5,5,3,0,4.933333333333334
dd2c68ba,9,10,10,9,10,10,7,10,9,10,9,10,8,9,10,9.333333333333334
459624f2,8,8,9,6,9,10,8,8,10,8,8,7,9,9,9,8.4
cc8ae8a4,8,6,7,7,9,10,8,7,8,8,9,4,7,8,8,7.6
4fd573df,9,7,10,10,10,10,7,7,8,9,10,6,8,8,10,8.6
60f8ceb4,9,5,8,6,8,8,7,5,8,9,8,4,7,5,7,6.933333333333334
6ae0c211,10,10,8,10,10,10,8,10,10,10,0,8,10,8,5,8.466666666666667
7a8c6f52,7,2,7,3,6,9,4,3,3,5,8,1,9,5,2,4.933333333333334
ef6cb349,10,9,9,10,10,10,9,9,9,9,9,8,10,9,9,9.266666666666667
240c3fed,10,9,10,9,10,10,9,9,9,8,9,9,9,9,10,9.266666666666667
7a8ef0f5,10,8,9,10,10,10,7,8,10,10,10,7,9,10,10,9.2
91128e18,7,7,8,7,7,8,7,7,8,7,6,6,6,0,0,6.066666666666666
3171a7fe,8,7,8,8,8,9,9,9,8,10,8,8,8,10,10,8.533333333333333
e356c158,8,8,8,7,8,9,8,7,7,7,8,9,9,10,10,8.2
1b9e0717,10,8,10,10,10,10,10,0,9,9,10,10,10,10,10,9.066666666666666
624e9ab3,5,2,8,4,6,8,0,0,6,2,8,6,7,4,0,4.4
a9f50d05,9,9,9,9,8,10,7,9,9,8,9,8,10,9,9,8.8
848add54,9,8,8,9,10,10,6,8,9,8,8,7,8,7,8,8.2
b9e66223,7,2,7,4,6,6,6,3,4,6,3,4,5,4,4,4.733333333333333
5e432269,7,7,8,8,7,6,6,6,7,7,8,7,8,7,6,7.0
7da30dd2,6,6,8,8,9,9,9,8,7,7,8,7,7,8,8,7.666666666666667
4b221698,8,4,8,9,6,9,4,5,3,8,10,0,8,5,1,5.866666666666666
908644e4,8,7,8,8,9,10,6,6,7,8,10,7,7,8,9,7.866666666666666
61fbf433,8,5,9,4,9,9,7,9,8,7,10,10,8,3,5,7.4
e0ecf0b9,9,9,9,10,8,10,9,9,9,10,10,9,10,9,10,9.333333333333334
08b147e8,9,5,10,10,10,10,8,7,5,10,10,7,10,8,8,8.466666666666667
2ea1d377,7,6,8,8,9,8,7,4,6,6,6,8,7,6,7,6.866666666666666
07e148dd,9,7,9,7,9,9,7,8,8,10,10,9,10,9,10,8.733333333333333
3035182c,9,7,9,9,9,9,8,8,9,10,9,9,8,8,9,8.666666666666666
8e9c303b,10,7,10,8,8,10,5,5,9,9,9,10,10,9,9,8.533333333333333
452c2817,10,5,10,9,9,10,4,0,10,10,8,0,9,5,0,6.6
cc813230,10,8,10,9,9,9,10,10,10,10,10,7,10,7,9,9.2
4d633800,9,9,10,8,10,10,7,7,9,8,8,8,9,9,9,8.666666666666666
0d3f0ea8,9,4,8,7,8,9,0,2,5,5,5,4,5,4,0,5.0
72d7e3f7,8,7,8,8,9,9,5,5,8,8,8,6,8,8,8,7.533333333333333
152c6bed,10,9,10,9,10,10,3,3,10,7,10,8,10,7,8,8.266666666666667
30d91a27,10,8,9,9,8,8,7,9,10,9,9,7,9,8,9,8.6
6f3521a4,10,9,8,8,10,9,9,10,10,9,9,9,10,8,9,9.133333333333333
99918ef4,8,7,8,6,8,9,9,8,7,8,8,9,8,7,7,7.8
f67edb07,8,8,10,4,10,10,5,6,6,7,8,7,7,7,5,7.2
edd53e69,9,6,9,7,8,9,8,8,8,8,9,7,7,6,8,7.8
91d0c113,9,8,10,9,10,9,9,7,9,10,10,7,10,8,5,8.666666666666666
77eeed5e,8,5,7,4,8,8,7,7,7,8,6,4,4,6,5,6.266666666666667
4fc4527a,10,9,10,10,10,10,8,9,9,10,10,8,9,10,10,9.466666666666667
2aac883f,9,7,9,9,10,9,6,9,9,8,9,7,7,9,9,8.4
b9858e87,9,8,8,7,8,8,7,7,8,8,9,7,7,8,8,7.8
e05a20a6,10,9,10,9,10,9,9,9,10,10,10,9,9,10,10,9.533333333333333
f43aaeb4,8,7,10,8,8,8,8,7,9,9,8,5,8,10,10,8.2
382f2468,10,10,10,0,10,10,10,10,10,10,10,10,10,8,3,8.733333333333333
f26df6de,9,9,9,7,9,9,8,9,9,9,9,8,9,8,9,8.666666666666666
f32aa91c,9,8,10,9,8,10,7,7,8,9,8,8,8,10,10,8.6
ca615bba,9,8,10,8,10,10,8,9,9,9,9,8,9,9,10,9.0
88e1c730,5,3,6,3,1,7,8,3,6,7,9,7,7,5,3,5.333333333333333
b71f66e6,8,8,9,8,8,9,8,8,9,8,8,8,9,10,9,8.466666666666667
a8324e3a,9,9,9,8,10,10,2,5,8,8,8,1,9,8,7,7.4
fa6e83e2,9,7,7,7,8,10,9,8,10,9,6,8,7,9,9,8.2
028c8c63,8,6,8,8,8,8,6,4,7,7,8,3,7,6,6,6.666666666666667
fe5d4a20,10,5,8,10,9,10,7,7,10,10,10,9,7,8,9,8.6
e94eb622,10,8,10,10,10,10,10,9,10,10,9,10,10,10,10,9.733333333333333
2c5b96fe,8,6,8,7,9,8,5,6,6,7,8,9,9,9,10,7.666666666666667
1cf064f1,10,8,10,10,10,10,7,9,10,9,9,10,10,9,10,9.4
c110c7d0,7,6,8,7,8,8,6,7,6,9,8,3,7,7,4,6.733333333333333
2ce58005,10,8,10,10,10,10,8,8,8,8,10,9,9,8,10,9.066666666666666
472b1c79,9,6,10,9,9,9,9,8,7,9,9,8,9,8,10,8.6
76da60e0,8,8,9,8,10,10,9,9,9,9,9,9,10,10,10,9.133333333333333
ca759034,8,7,8,6,7,8,7,7,7,7,9,10,9,10,9,7.933333333333334
e6582c9e,9,7,8,8,10,10,9,8,6,7,8,9,8,9,9,8.333333333333334
87c96ab7,4,5,5,6,7,9,3,0,4,4,4,5,7,5,1,4.6
12440a6a,8,7,8,9,8,10,8,8,7,8,8,9,10,9,8,8.333333333333334
667077c3,8,7,8,7,8,8,3,7,8,8,7,8,8,9,10,7.6
98d6d2d9,9,7,8,8,9,10,5,4,7,4,9,4,8,9,8,7.266666666666667
ae968cb3,9,9,8,10,8,9,8,7,9,8,8,9,7,9,8,8.4
3035cbea,10,9,10,10,10,10,9,8,8,9,9,10,10,9,10,9.4
fdc1d94e,9,10,5,8,8,9,10,10,10,10,9,6,5,4,5,7.866666666666666
26252724,10,2,7,6,5,9,2,3,3,8,1,0,0,0,0,3.7333333333333334
96823c07,8,6,8,7,9,9,7,8,7,8,8,9,8,9,9,8.0
f04e4f10,10,2,9,0,7,10,5,10,0,2,9,10,8,2,4,5.866666666666666
cb54dea8,9,7,8,9,7,9,6,6,8,8,8,8,8,9,8,7.866666666666666
1ae7f4fe,9,9,8,8,10,10,8,9,9,8,10,9,9,9,8,8.866666666666667
d3732155,7,4,9,9,9,9,9,9,9,4,5,8,8,9,8,7.733333333333333
34dab9ce,9,8,8,7,10,9,10,9,9,8,9,10,10,8,10,8.933333333333334
a3b34680,10,8,10,9,10,10,10,10,10,10,10,10,10,10,10,9.8
c5b74619,9,8,10,8,10,10,10,9,10,7,10,8,9,10,10,9.2
3484f575,8,4,7,6,7,9,8,4,3,6,5,6,6,4,1,5.6
6c8d7868,8,9,10,10,9,10,10,9,10,10,9,8,10,9,10,9.4
aa16d071,10,7,9,7,9,9,8,7,6,6,8,8,9,7,9,7.933333333333334
34e73b3c,9,9,10,9,9,10,9,9,9,9,8,9,10,10,10,9.266666666666667
f2e45c25,9,8,9,8,9,10,9,9,9,10,10,10,8,7,10,9.0
51de0d7e,9,8,8,9,10,10,9,9,9,9,9,8,9,10,10,9.066666666666666
f3ea6cc9,10,7,10,7,10,10,10,7,10,9,7,8,10,10,10,9.0
b1f1f328,8,7,8,2,4,7,0,9,7,10,6,4,8,2,0,5.466666666666667
a4c73786,8,7,6,7,8,8,8,7,8,6,8,5,8,7,7,7.2
1d610a36,9,8,7,9,9,9,5,6,9,9,9,0,9,3,2,6.866666666666666
2cfe3f01,8,9,9,8,9,8,8,8,8,8,8,8,7,7,8,8.066666666666666
6516dfd0,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9.933333333333334
d052c4fb,10,8,10,9,8,10,7,7,7,7,9,8,9,9,9,8.466666666666667
e180e38a,10,10,10,10,10,10,10,0,10,9,10,8,10,10,10,9.133333333333333
a67c1dc1,9,9,9,9,9,8,9,9,9,9,9,8,10,9,9,8.933333333333334
4702c7c1,9,6,10,8,9,8,2,4,7,8,8,2,7,5,5,6.533333333333333
d641d581,8,8,9,5,3,6,7,6,7,8,0,8,10,8,3,6.4
544cb0b4,5,0,6,3,8,9,3,4,8,0,5,8,6,8,3,5.066666666666666
28c7e09b,9,7,10,7,10,10,8,8,10,9,9,8,9,8,9,8.733333333333333
8d4c15e4,9,8,9,9,9,9,8,9,9,10,9,8,9,9,9,8.866666666666667
4f8212dd,8,6,7,7,8,9,8,8,9,7,9,8,8,9,9,8.0
4c39f634,10,7,9,8,8,10,8,8,8,8,8,8,10,8,9,8.466666666666667
72fcee00,7,8,8,0,9,10,9,9,10,9,10,8,9,9,9,8.266666666666667
cf94992c,4,3,4,2,2,6,5,4,1,5,5,6,5,1,0,3.533333333333333
98249789,10,8,8,8,8,10,10,10,10,10,10,10,10,8,10,9.333333333333334
901a2dcf,10,9,9,10,10,10,10,10,10,10,10,9,9,10,10,9.733333333333333
6de05805,6,7,8,6,9,10,0,0,5,5,6,8,8,6,3,5.8
027a77de,8,6,8,7,8,9,5,6,7,7,8,6,6,6,5,6.8
254076b9,7,5,7,7,8,8,3,2,5,8,6,6,8,4,1,5.666666666666667
a4ae2450,9,9,7,8,9,9,9,9,8,8,8,6,8,6,8,8.066666666666666
9572ff83,8,7,7,7,7,9,8,8,9,6,7,6,7,9,9,7.6
01b4148f,10,9,9,6,5,9,9,9,10,10,10,7,10,8,9,8.666666666666666
24fb1e22,9,7,8,8,8,10,8,8,8,8,8,7,8,8,8,8.066666666666666
02ca0302,8,7,7,5,6,10,7,7,5,8,7,7,9,7,8,7.2
3a50a222,9,6,10,8,9,8,8,8,0,0,0,9,10,10,10,7.0
a921ccce,9,8,8,7,8,9,8,9,7,7,8,8,9,7,7,7.933333333333334
e1df2d25,9,3,7,4,5,8,7,6,5,5,6,6,6,6,4,5.8
544ae73c,6,0,3,5,2,8,4,0,0,4,5,5,7,0,0,3.2666666666666666
588da7ff,9,6,8,8,9,10,6,6,7,8,8,8,7,5,7,7.466666666666667
bdd9f574,9,8,9,9,10,10,10,10,10,9,10,10,10,9,10,9.533333333333333
efb1ccbb,10,9,10,8,8,8,7,5,3,8,8,7,6,7,5,7.266666666666667
9c4ca2db,8,4,5,5,7,9,7,2,6,6,6,6,6,8,0,5.666666666666667
3f3512ac,10,8,9,8,8,10,9,10,9,10,10,8,10,8,10,9.133333333333333
4ee27a59,9,8,9,9,10,10,8,8,9,8,8,9,9,8,9,8.733333333333333
e5c47c38,9,7,9,9,10,9,8,7,7,5,9,9,5,9,9,8.066666666666666
467074f0,9,8,9,7,8,8,7,9,9,9,9,8,9,9,10,8.533333333333333
85b01ae5,9,8,8,8,9,9,9,9,9,8,9,8,8,10,10,8.733333333333333
d0815450,8,7,8,8,7,9,9,9,9,5,6,7,9,10,9,8.0
ede27445,9,5,9,7,9,9,3,3,3,8,8,8,8,6,5,6.666666666666667
447a9bbc,10,9,10,9,10,10,9,9,9,0,9,8,9,8,10,8.6
ec3254ef,10,7,10,10,10,10,10,10,10,10,0,10,10,10,10,9.133333333333333
66c5270f,9,6,9,8,9,10,10,9,9,10,10,9,9,9,9,9.0
5a4b6936,8,7,8,8,9,8,7,7,7,6,8,8,6,8,8,7.533333333333333
5916a934,10,8,9,8,10,9,9,9,10,9,10,9,9,10,10,9.266666666666667
68c9c5d0,10,8,10,9,9,9,10,10,10,10,10,10,9,10,10,9.6
62730a2b,10,8,10,9,9,9,5,6,8,7,8,8,8,8,8,8.066666666666666
8584548f,8,2,3,2,5,7,3,3,3,4,3,5,5,2,2,3.8
f4d835d2,9,7,8,4,7,9,6,5,8,9,9,9,9,8,7,7.6
31f1aac6,8,7,8,8,9,10,6,7,9,9,8,8,9,8,9,8.2
398336f5,9,7,9,7,8,8,8,8,9,8,9,9,9,9,9,8.4
11d97be4,8,5,10,8,7,10,10,8,10,10,5,10,8,6,8,8.2
f38c8581,8,5,10,9,8,10,9,10,10,6,10,9,9,8,8,8.6
cbd8cc19,10,3,9,8,9,10,9,6,8,10,9,8,9,6,8,8.133333333333333
a69fb15c,10,5,4,4,4,8,8,8,8,1,1,5,9,6,0,5.4
6855c491,10,10,9,9,10,9,8,8,10,10,0,10,10,8,9,8.666666666666666
d033e29a,9,2,3,1,2,8,8,3,6,8,8,5,5,8,0,5.066666666666666
b408c9d9,9,7,5,5,7,9,9,9,6,6,8,9,8,10,10,7.8
9a3bdfb8,8,6,9,6,8,10,9,9,7,8,9,8,9,8,9,8.2
b457bec6,10,8,8,8,8,9,7,6,3,9,9,8,9,6,8,7.733333333333333
d04396dc,9,8,9,9,9,9,5,8,9,9,8,6,9,8,8,8.2
f5c910ab,8,2,3,4,5,6,4,3,3,5,4,4,6,5,3,4.333333333333333
4d7333d1,8,0,9,8,10,10,9,9,10,10,10,10,9,0,8,8.0
683fb4ed,9,3,7,6,7,8,8,6,9,6,6,7,7,7,8,6.933333333333334
409e1ab3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9.933333333333334
2ee51731,9,6,6,7,8,9,8,7,8,10,10,10,9,9,9,8.333333333333334
c5886130,7,2,4,4,10,10,2,0,0,0,0,3,10,2,0,3.6
9db4c0f2,7,0,6,3,5,8,5,5,7,7,2,2,7,2,3,4.6
a5968523,10,10,10,7,10,10,10,10,10,10,10,10,10,9,10,9.733333333333333
f992b1db,9,6,8,8,8,10,6,8,8,8,8,9,8,7,10,8.066666666666666
53c27131,9,8,9,9,9,9,9,9,9,10,9,9,10,9,10,9.133333333333333
f5148301,10,9,9,9,8,9,8,8,8,8,7,8,8,8,9,8.4
759a0a40,8,5,7,6,5,8,4,4,4,5,5,3,6,2,2,4.933333333333334
9d41ea21,9,9,10,9,10,10,9,8,9,8,9,9,10,10,10,9.266666666666667
1dc80b9b,8,5,7,6,9,10,8,6,6,5,6,5,7,6,6,6.666666666666667
b61d4438,7,1,6,2,6,7,3,2,2,3,4,2,1,1,0,3.1333333333333333
59bffff0,9,0,8,5,8,10,5,3,4,5,4,0,4,7,0,4.8
2dc6cde2,10,9,9,8,10,10,8,9,9,9,9,5,6,9,10,8.666666666666666
2936d1ed,9,5,8,8,8,10,9,7,9,8,8,8,7,8,8,8.0
c944fd2c,8,8,10,8,10,10,10,9,10,8,10,10,10,10,9,9.333333333333334
82a1f725,8,6,6,8,8,9,8,5,5,8,9,8,9,8,8,7.533333333333333
2f41a138,10,8,9,9,10,9,6,4,6,8,0,9,9,6,3,7.066666666666666
c50bd6bb,10,7,8,6,8,9,7,3,8,9,9,3,9,6,7,7.266666666666667
ee9aadb5,9,8,7,8,9,8,9,7,7,7,8,7,9,9,9,8.066666666666666
d9a1e8e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
d9d550fa,9,9,10,6,0,8,8,10,8,8,10,2,6,4,8,7.066666666666666
38f8cbf4,10,7,9,6,8,9,8,7,8,6,8,8,8,10,9,8.066666666666666
510bf0d0,8,8,9,6,9,10,9,8,9,8,9,7,8,10,9,8.466666666666667
5fac72e2,10,8,9,8,9,9,5,4,6,9,5,2,10,7,6,7.133333333333334
e1f0960f,9,7,4,8,6,10,7,0,8,4,6,7,8,6,7,6.466666666666667
e477093d,10,8,8,8,10,8,9,9,10,8,9,5,8,7,6,8.2
8f8836ff,9,9,10,8,9,10,9,9,9,8,10,8,8,10,9,9.0
bb1e934a,10,8,9,8,9,9,8,9,9,8,9,8,8,10,9,8.733333333333333
83df479d,10,10,8,8,8,10,10,10,9,10,10,10,10,9,10,9.466666666666667
9d05ec67,10,8,10,5,10,10,8,7,8,10,10,10,10,10,9,9.0
cf37c928,9,6,9,9,7,10,8,8,6,8,8,7,8,9,9,8.066666666666666
04ca9f48,10,10,10,10,10,10,7,10,0,10,10,8,10,0,0,7.666666666666667
740792da,10,9,9,7,10,10,5,8,7,10,9,2,8,6,8,7.866666666666666
8e988e91,8,1,10,6,9,9,5,4,7,7,7,8,8,4,2,6.333333333333333
b70f9103,9,3,2,0,3,6,6,6,4,0,0,3,0,2,0,2.933333333333333
e370dcb2,8,7,8,8,8,8,7,8,8,8,8,7,7,8,9,7.8
03f57b53,8,1,8,6,8,8,8,2,8,10,8,6,9,5,4,6.6
64933c14,9,8,9,8,8,8,8,8,9,9,9,8,9,9,9,8.533333333333333
ae876dcf,8,6,9,8,8,10,7,9,9,10,9,10,9,7,8,8.466666666666667
d1fcd024,10,8,9,0,3,9,10,10,9,10,8,5,10,10,10,8.066666666666666
5aab6c98,10,9,10,10,10,10,10,9,8,9,9,9,9,7,8,9.133333333333333
26d98a13,8,5,7,9,8,9,7,7,7,7,7,8,7,8,8,7.466666666666667
cc53462d,10,7,9,8,10,10,10,10,8,10,9,10,8,10,10,9.266666666666667
0d174ca7,8,5,9,7,9,10,8,7,6,8,8,9,9,10,8,8.066666666666666
57e29b67,5,0,4,3,3,3,2,2,2,7,0,6,6,1,0,2.933333333333333
0418d677,8,6,7,4,8,8,5,4,4,5,4,8,8,2,5,5.733333333333333
1db25b60,8,3,9,8,8,9,0,3,0,9,5,0,7,0,0,4.6
edd9cd13,8,6,6,7,9,10,10,8,10,9,5,10,9,7,7,8.066666666666666
f71f0d69,10,9,8,9,9,9,6,8,7,8,7,9,9,8,8,8.266666666666667
d8983e5b,10,6,9,8,10,10,7,8,9,8,8,10,8,10,10,8.733333333333333
85423767,10,7,8,9,9,8,7,9,6,9,9,6,8,8,8,8.066666666666666
9421fe60,9,5,9,8,10,10,6,8,8,10,10,8,9,10,9,8.6
a3da2aa8,9,7,6,6,6,8,8,7,8,8,8,8,8,8,8,7.533333333333333
9084f00a,5,0,2,7,7,10,2,0,0,0,0,4,0,1,0,2.533333333333333
5ef507fb,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0
48b40d40,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,9.866666666666667
cc007a79,10,9,9,9,10,10,9,9,7,10,10,9,10,9,10,9.333333333333334
9a4634db,10,7,9,9,10,10,9,9,8,9,9,9,10,9,10,9.133333333333333
eb3886b0,8,7,7,7,7,7,6,7,7,7,8,7,7,7,7,7.066666666666666
5e267fd0,9,7,7,8,10,10,10,10,10,9,10,10,10,10,10,9.333333333333334
91926854,8,9,10,9,9,9,9,10,9,8,10,10,9,10,10,9.266666666666667
599b7461,9,7,9,8,10,10,8,8,8,9,8,10,9,8,9,8.666666666666666
4197434a,10,7,9,10,10,10,8,10,10,9,10,10,10,10,10,9.533333333333333
9a9f24e2,8,7,7,8,7,10,8,8,7,10,8,8,9,9,8,8.133333333333333
dffcede6,8,8,8,9,8,10,8,9,9,9,8,10,9,8,9,8.666666666666666
421aac4c,7,6,8,6,8,9,7,7,5,8,8,6,6,9,8,7.2
20a02413,10,8,10,10,8,10,6,10,10,10,10,10,9,10,10,9.4
89deb88c,10,9,10,9,9,10,10,10,10,10,10,10,10,9,10,9.733333333333333
2a6d878f,10,8,9,9,10,10,10,10,10,10,9,10,10,7,8,9.333333333333334
acafb840,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0
297d9489,8,8,9,7,9,9,6,7,6,9,9,5,8,7,5,7.466666666666667
6cc716d9,10,6,8,7,7,10,7,8,9,8,8,7,5,9,10,7.933333333333334
f6fe4026,9,9,9,8,10,10,8,9,9,9,9,8,9,7,8,8.733333333333333
4dcdc2d0,6,2,4,7,7,9,2,5,0,6,5,7,6,0,0,4.4
f29581d9,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9.866666666666667
7932c791,9,6,7,7,9,7,7,8,4,7,7,8,8,8,8,7.333333333333333
fbfa017d,10,8,10,9,9,10,10,10,10,10,10,8,10,9,10,9.533333333333333
9d8c59e7,8,5,7,7,6,6,4,4,4,7,7,6,6,2,1,5.333333333333333
c0bef3ca,9,9,10,10,9,9,10,9,9,10,9,7,10,8,10,9.2
3ee7afc3,10,7,9,8,8,10,8,9,8,10,10,8,10,10,10,9.0
3a8650c0,10,9,10,9,10,10,10,10,10,10,10,8,10,10,10,9.733333333333333
c3680173,9,7,10,9,9,9,6,7,8,10,9,8,9,9,10,8.6
5b9d94fe,10,9,10,9,10,10,9,9,9,10,10,9,9,10,10,9.533333333333333
2cbf1780,10,6,9,9,10,10,7,7,9,10,7,10,8,10,10,8.8
1e50660d,9,6,9,8,8,9,5,10,10,10,10,6,9,6,8,8.2
5d685cb1,9,8,8,7,8,8,7,8,8,7,7,8,7,7,8,7.666666666666667
2a13a332,10,8,10,9,9,10,10,10,10,10,9,9,10,10,10,9.6
9041bb1c,10,9,9,9,9,9,5,6,7,7,9,7,7,5,2,7.333333333333333
7ecc1512,10,5,10,8,8,9,10,10,10,10,10,9,10,10,8,9.133333333333333
b59173f3,10,9,9,9,8,10,10,10,10,10,10,9,10,10,10,9.6
93d549b0,9,7,8,4,8,9,9,9,8,8,3,7,8,8,8,7.533333333333333
7cf8b7da,8,5,8,9,8,8,9,10,9,10,9,7,10,10,10,8.666666666666666
34e18862,9,7,8,8,8,8,7,9,8,8,8,7,8,9,9,8.066666666666666
cd9bec10,9,8,9,7,8,9,6,6,7,10,9,5,10,8,7,7.866666666666666
84c2d3fb,7,5,7,3,3,7,7,6,0,5,6,3,3,0,0,4.133333333333334
a9369ef7,9,0,8,2,7,10,5,7,5,9,2,7,1,6,5,5.533333333333333
c18be9fd,9,5,7,8,6,9,4,7,7,8,9,2,9,6,2,6.533333333333333
79317746,9,8,10,10,9,10,7,9,10,10,10,8,9,8,9,9.066666666666666
2a2ee020,10,9,10,10,10,8,10,10,8,8,8,2,10,9,9,8.733333333333333
064fa2fc,10,10,9,8,10,10,8,8,9,10,10,9,9,7,10,9.133333333333333
c600955b,9,5,8,6,7,8,6,5,5,6,7,4,7,1,0,5.6
bc048eb5,10,8,9,9,9,9,7,8,8,9,9,7,9,9,9,8.6
16081d7d,9,5,7,3,4,7,3,4,2,7,9,4,3,1,0,4.533333333333333
c05bef32,8,3,9,3,6,10,6,6,4,8,8,9,8,4,0,6.133333333333334
c55a05af,10,8,10,6,10,10,8,10,10,10,10,10,10,10,10,9.466666666666667
23fb1aec,8,9,8,6,8,10,8,8,8,10,10,9,7,9,10,8.533333333333333
b92fca17,10,7,10,8,8,10,5,5,6,10,8,10,10,9,10,8.4
dd7ffea1,9,8,9,8,10,8,8,7,8,8,9,8,8,10,9,8.466666666666667
0a7faba8,8,7,8,6,7,9,4,5,4,7,7,7,7,5,0,6.066666666666666
b2642601,8,8,9,0,9,10,9,8,8,9,9,9,9,9,8,8.133333333333333
09535f73,8,6,9,7,7,9,3,4,9,8,8,6,8,7,8,7.133333333333334
ad0c2add,10,7,10,7,10,10,7,9,7,10,10,10,10,10,10,9.133333333333333
